stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity,roe_industry_pct,netprofit_yoy_industry_pct,grossprofit_margin_industry_pct,ocf_to_revenue_industry_pct,debt_to_assets_industry_pct,roe_industry_score,netprofit_yoy_industry_score,grossprofit_margin_industry_score,debt_to_assets_industry_score,ocf_to_revenue_industry_score,industry_score
688581.SH,安杰思,SW1医药生物,20260331,2.2318,,69.3976,4.7158,17.4845,58166364.38,41.4167,1.0281,56577200.78,140441869.5,0.7,31.7163,2.0968,40.2851,17.0273,0.052,2698221352.38,2570979249.26,0.698744769874477,,0.7740585774058577,0.9518828451882845,0.9791231732776617,4.0,,4.0,5.0,5.0,18.0
605118.SH,力鼎光电,SW1计算机,20260331,4.4675,,48.9894,19.3142,4.1928,111429196.02,46.6508,1.576,70702421.02,238858003.51,0.1715,3.9327,3.5185,29.6002,3.4917,0.1189,2009450448.25,1621342169.94,0.9604863221884499,,0.7305389221556886,0.9640718562874252,0.7275449101796407,5.0,,4.0,4.0,5.0,18.0
605086.SH,龙高股份,SW1基础化工,20260331,1.2791,,58.2899,6.2399,5.1986,13874236.89,25.9648,0.7359,18854523.53,53434714.8,0.11,9.0916,1.0829,35.2852,4.718,0.0307,1741190165.93,1632541166.44,0.5416666666666666,,0.9950980392156863,0.9240196078431373,0.9803921568627451,3.0,,5.0,5.0,5.0,18.0
603202.SH,天有为,SW1汽车,20260331,1.861,,32.585,26.6121,3.6372,143379662.94,17.8384,1.1327,126576658.39,803770884.85,0.79,42.9641,1.351,15.7479,3.0513,0.0858,9369328047.6,6875956933.82,0.6267605633802817,,0.9298245614035088,0.8701754385964913,0.7894736842105263,4.0,,5.0,4.0,5.0,18.0
600566.SH,济川药业,SW1医药生物,20260331,2.7042,,82.1244,15.8224,5.4579,880339698.72,72.9061,2.206,399066859.89,1207498577.63,0.44,16.2628,2.2373,33.0491,5.316,0.0677,17837113590.15,15014854988.04,0.7552301255230126,,0.9309623430962343,0.9916317991631799,0.7286012526096033,4.0,,5.0,4.0,5.0,18.0
001282.SZ,三联锻造,SW1汽车,20260331,1.6707,-24.97,20.7756,39.4607,1.2324,65521757.28,16.5466,2.3937,27372468.03,395983669.87,0.12,7.4397,1.0025,6.9125,0.8099,0.145,2730466057.29,1653004332.75,0.5774647887323944,0.25217391304347825,0.6035087719298246,0.8456140350877193,0.6035087719298246,3.0,2.0,4.0,4.0,5.0,18.0
688314.SH,康拓医疗,SW1医药生物,20260331,1.8114,,76.7241,19.3202,4.3111,21126693.51,28.6726,1.6679,12666303.04,73682439.89,0.16,9.0496,1.3791,17.1904,3.9316,0.0802,918430063.87,740987765.05,0.6255230125523012,,0.8744769874476988,0.8891213389121339,0.6534446764091858,4.0,,5.0,4.0,5.0,18.0
600276.SH,恒瑞医药,SW1医药生物,20260331,3.6546,,86.5986,10.0244,9.2331,786445900.71,9.6608,0.3448,2280994705.34,8140565320.77,0.34,9.5863,3.1994,28.0201,8.721,0.1142,71293862440.88,64147086277.95,0.8577405857740585,,0.9539748953974896,0.5962343096234309,0.8643006263048016,5.0,,5.0,5.0,3.0,18.0
688569.SH,铁科轨道,SW1机械设备,20260331,0.6048,,42.2327,13.3488,6.0281,126469296.16,48.3743,3.0605,41323539.98,261438882.53,0.08,14.0806,1.0226,15.8062,5.1203,0.0647,4041110836.26,3501672111.93,0.4018867924528302,,0.8646616541353384,0.9736842105263158,0.9229323308270677,3.0,,5.0,5.0,5.0,18.0
600862.SH,中航高科,SW1国防军工,20260331,3.2145,,40.5388,21.5086,4.0083,434296682.02,40.1667,1.7602,246726167.77,1081236258.59,0.181,5.6925,2.3207,22.8189,3.2697,0.1017,10631437201.68,8344764699.14,0.9347826086956522,,0.7898550724637681,0.8768115942028986,0.7246376811594203,5.0,,4.0,4.0,5.0,18.0
601000.SH,唐山港,SW1交通运输,20260331,2.1697,,48.3704,8.3302,6.5046,526299898.07,34.733,1.0071,522602713.78,1515274896.91,0.0795,3.6991,2.0219,34.489,6.4252,0.0586,25846948552.76,23693834589.33,0.6428571428571429,,0.9206349206349206,0.7380952380952381,0.9761904761904762,4.0,,5.0,5.0,4.0,18.0
600163.SH,中闽能源,SW1公用事业,20260331,2.714,,62.8505,32.6901,2.8422,109009897.13,23.5277,0.5231,208393911.3,463326109.08,0.1,3.8536,1.8528,44.9778,2.8116,0.0412,11247803994.29,7570886474.52,0.7251908396946565,,1.0,0.648854961832061,0.8091603053435115,4.0,,5.0,5.0,4.0,18.0
603285.SH,键邦股份,SW1基础化工,20260331,1.8547,,28.0236,8.5161,10.2292,39500288.78,24.4221,1.2429,31779636.45,161739669.12,0.2,10.7633,1.6882,19.6486,9.9813,0.0859,1882442363.27,1722132380.61,0.7205882352941176,,0.7941176470588235,0.9142156862745098,0.9362745098039216,4.0,,4.0,5.0,5.0,18.0
000661.SZ,长春高新,SW1医药生物,20260331,1.2452,-100.87,77.955,18.3047,3.518,1097974736.97,42.4378,4.0591,270500182.25,2587258530.61,0.69,54.6197,0.8792,10.4551,2.1036,0.0841,30767605554.77,25135690136.39,0.4790794979079498,0.17511520737327188,0.8849372384937239,0.9602510460251046,0.6722338204592901,3.0,1.0,5.0,4.0,5.0,18.0
301329.SZ,信音电子,SW1电子,20260331,1.8121,-11.64,22.0347,22.5832,4.0604,30963061.43,10.8525,1.0689,28967825.77,285307950.81,0.17,9.3279,1.3961,10.1532,3.6804,0.1375,2074882589.8,1606307412.99,0.694560669456067,0.424390243902439,0.45397489539748953,0.6736401673640168,0.7259414225941423,4.0,3.0,3.0,4.0,4.0,18.0
688513.SH,苑东生物,SW1医药生物,20260331,1.7172,,77.4353,18.3057,3.8245,95555570.67,29.2879,2.2078,43281766.32,326262896.49,0.29,16.9225,1.1458,13.2659,3.3789,0.0864,3777444553.56,3085957183.28,0.600418410041841,,0.8807531380753139,0.897489539748954,0.6701461377870563,4.0,,5.0,4.0,5.0,18.0
603663.SH,三祥新材,SW1基础化工,20260331,2.6749,,27.9846,30.3546,1.3846,54442478.29,20.6428,1.305,41718050.14,263735453.8,0.09,3.2835,1.9609,15.8181,1.0225,0.124,2127441235.74,1481664651.98,0.8308823529411765,,0.7892156862745098,0.8774509803921569,0.6274509803921569,5.0,,4.0,4.0,5.0,18.0
688616.SH,西力科技,SW1电力设备,20260331,2.0722,,29.5703,16.6834,4.042,5898131.22,5.1357,0.3162,18653148.55,114845003.35,0.11,5.078,1.7062,16.242,3.803,0.105,1093277999.07,910881818.39,0.7486187845303868,,0.810958904109589,0.7397260273972602,0.936986301369863,4.0,,5.0,5.0,4.0,18.0
688686.SH,奥普特,SW1机械设备,20260331,2.0635,,57.7271,14.4056,5.6992,4053306.71,1.134,0.0607,66740351.86,357435776.04,0.524,25.6113,1.8059,18.672,4.907,0.0967,3695752244.61,3163355172.79,0.7433962264150943,,0.9661654135338346,0.6296992481203008,0.9060150375939849,4.0,,5.0,5.0,4.0,18.0
688278.SH,特宝生物,SW1医药生物,20260331,4.6468,,89.4539,18.6634,4.7914,134382207.76,16.8443,0.8169,164494475.21,797791349.65,0.4,8.8939,3.6854,20.6187,4.0503,0.1787,4463408964.7,3630385965.52,0.9288702928870293,,0.9665271966527197,0.7280334728033473,0.6617954070981211,5.0,,5.0,4.0,4.0,18.0
002963.SZ,豪尔赛,SW1建筑装饰,20260331,-0.3951,-28.52,26.0859,25.0657,3.4251,-10587492.96,-17.9966,2.2541,-4697010.13,58830602.57,-0.03,7.8869,-0.2966,-7.984,3.3915,0.0372,1583533484.19,1186609210.94,0.31788079470198677,0.4444444444444444,0.8397435897435898,0.5833333333333334,0.8974358974358975,2.0,3.0,5.0,5.0,3.0,18.0
600160.SH,巨化股份,SW1基础化工,20260331,5.5796,,34.3878,38.4052,1.3191,941112187.42,15.6388,0.7234,1300931747.67,6017793269.71,0.434,8.0057,3.2213,21.6181,1.0073,0.149,40385353940.07,24875268016.82,0.9730392156862745,,0.8897058823529411,0.8112745098039216,0.47058823529411764,5.0,,5.0,3.0,5.0,18.0
300181.SZ,佐力药业,SW1医药生物,20260331,6.0442,24.51,63.8346,34.4672,1.5512,80007446.36,8.9115,0.3961,202011621.75,897797296.94,0.2846,4.8823,3.7896,22.5008,1.2134,0.1684,5330703358.89,3493361728.88,0.9686192468619247,0.7649769585253456,0.702928870292887,0.5774058577405857,0.35908141962421714,5.0,4.0,4.0,2.0,3.0,18.0
688677.SH,海泰新光,SW1医药生物,20260331,3.456,,63.7947,15.0263,5.1718,45905597.87,26.3126,0.9959,46095814.38,174462610.05,0.4,11.5486,2.8362,26.4216,3.8566,0.1073,1625290553.03,1381068953.44,0.8430962343096234,,0.700836820083682,0.8577405857740585,0.7494780793319415,5.0,,4.0,4.0,5.0,18.0
603402.SH,陕西旅游,SW1社会服务,20260331,1.4119,,56.6614,16.8332,5.8376,68553650.65,41.6706,1.2612,54355202.05,164513135.86,0.53,37.986,1.4015,33.04,5.8022,0.0424,3878397410.59,3225538701.95,0.6962025316455697,,0.8395061728395061,0.9629629629629629,0.7901234567901234,4.0,,5.0,4.0,5.0,18.0
601512.SH,中新集团,SW1房地产,20260331,0.7725,,43.7438,43.8687,2.2008,17326104.0,3.3633,0.1042,166319442.69,515153625.95,0.08,10.2908,0.4572,32.2854,0.8318,0.0142,36380704436.34,20420968251.31,0.8105263157894737,,0.9292929292929293,0.7171717171717171,0.7171717171717171,5.0,,5.0,4.0,4.0,18.0
301571.SZ,国科天成,SW1国防军工,20260331,1.2144,16.42,37.6906,40.2573,1.7849,-12094988.04,-6.0459,-0.5212,23208028.34,200051295.47,0.14,11.5064,0.6701,11.601,1.2346,0.0578,3463224249.52,2069022382.92,0.782608695652174,0.7166666666666667,0.7101449275362319,0.6231884057971014,0.3623188405797102,4.0,4.0,4.0,2.0,4.0,18.0
603659.SH,璞泰来,SW1电力设备,20260331,3.3992,,29.7749,54.6845,1.3361,947531859.06,21.7783,1.2278,771729119.09,4350809049.14,0.33,9.8254,1.5696,17.7376,0.8776,0.0885,49166062478.85,22279834284.8,0.8729281767955801,,0.8164383561643835,0.9178082191780822,0.4328767123287671,5.0,,5.0,3.0,5.0,18.0
688766.SH,普冉股份,SW1电子,20260331,9.824,,44.6832,27.4706,3.2978,243691694.26,16.8437,0.6541,372549550.86,1446779783.07,1.7,18.2003,8.7356,25.7503,1.8598,0.3392,4264733255.71,3093183654.56,0.9811715481171548,,0.8786610878661087,0.7782426778242678,0.6234309623430963,5.0,,5.0,4.0,4.0,18.0
301458.SZ,钧崴电子,SW1电子,20260331,2.1951,,47.5544,16.305,7.2683,34511609.27,17.2331,0.9339,36952438.19,200263033.76,0.14,6.378,1.8184,18.452,6.6795,0.0985,2032153525.35,1700810491.52,0.7719665271966527,,0.9016736401673641,0.7824267782426778,0.8200836820083682,4.0,,5.0,5.0,4.0,18.0
600961.SH,株冶集团,SW1有色金属,20260331,21.6451,,24.0894,40.7098,1.4349,1516987283.77,21.648,1.324,1145779423.54,7007513170.84,1.06,4.7102,11.3434,16.3507,0.8407,0.6938,10100853397.6,5988814887.87,0.9928057553956835,,0.6762589928057554,0.841726618705036,0.618705035971223,5.0,,4.0,4.0,5.0,18.0
688233.SH,神工股份,SW1电子,20260331,1.334,,41.3051,5.1211,24.9857,25225759.4,22.4383,0.8998,28034827.66,112422797.83,0.15,11.2492,1.3362,24.937,23.1877,0.0536,2098114016.44,1990667916.54,0.5920502092050209,,0.8451882845188284,0.8598326359832636,0.9686192468619247,3.0,,5.0,5.0,5.0,18.0
002375.SZ,亚厦股份,SW1建筑装饰,20260331,0.7921,1.9,16.179,58.9019,1.3566,-383893673.34,-23.5211,-6.4028,59957079.64,1632125418.15,0.05,6.2119,0.2863,3.6736,1.185,0.0779,20945029482.14,8608012729.8,0.6225165562913907,0.6944444444444444,0.6089743589743589,0.5128205128205128,0.5064102564102564,4.0,4.0,4.0,3.0,3.0,18.0
688016.SH,心脉医疗,SW1医药生物,20260331,3.7341,,73.1291,11.5655,6.9376,10682122.09,2.8852,0.07,152606064.44,370236154.73,1.28,34.2205,3.1834,41.2186,6.2722,0.0772,4793755614.34,4239334810.29,0.8640167364016736,,0.8305439330543933,0.4581589958158996,0.8392484342379958,5.0,,5.0,5.0,3.0,18.0
002847.SZ,盐津铺子,SW1食品饮料,20260331,10.7253,15.96,31.8189,48.8723,0.963,336200060.04,21.2429,1.4569,230771207.63,1582645031.47,0.85,7.9574,5.3718,14.5814,0.5573,0.3684,4295973391.96,2196434222.18,0.975609756097561,0.8085106382978723,0.43902439024390244,0.7560975609756098,0.1869918699186992,5.0,5.0,3.0,1.0,4.0,18.0
603312.SH,西典新能,SW1电力设备,20260331,3.2997,,17.6201,29.4331,2.6144,61215949.13,11.4279,1.0241,59773637.08,535670189.43,0.37,11.5238,2.2877,11.1587,2.3357,0.205,2612850364.36,1843807088.93,0.8646408839779005,,0.4794520547945205,0.8383561643835616,0.821917808219178,5.0,,3.0,5.0,5.0,18.0
688628.SH,优利德,SW1机械设备,20260331,5.5731,,46.4883,23.5169,2.8008,32072373.07,8.1203,0.4462,71880067.8,394965310.99,0.65,11.9776,4.1059,18.1991,1.4626,0.2256,1750651549.47,1338952529.37,0.9735849056603774,,0.9135338345864662,0.7575187969924813,0.7518796992481203,5.0,,5.0,4.0,4.0,18.0
002378.SZ,章源钨业,SW1有色金属,20260331,15.0816,68.64,26.869,70.2958,1.3906,-4068340.61,-0.1547,-0.0107,380984314.63,2630578899.98,0.32,2.2641,4.1548,14.4829,0.5328,0.2869,9169801561.06,2723814436.08,0.9712230215827338,0.8333333333333334,0.7266187050359713,0.5323741007194245,0.05035971223021585,5.0,5.0,4.0,1.0,3.0,18.0
601001.SH,晋控煤业,SW1煤炭,20260331,1.7528,,33.1198,21.993,2.9758,631615958.59,20.7338,1.3819,457071743.74,3046310265.69,0.2,11.6797,1.2629,15.0041,2.9017,0.0842,36193264697.88,28233270110.49,0.7297297297297297,,0.8648648648648649,0.7567567567567568,0.972972972972973,4.0,,5.0,5.0,4.0,18.0
688002.SH,睿创微纳,SW1国防军工,20260331,6.8591,,53.4041,36.0722,2.9555,934221800.12,48.0355,2.0257,461185558.16,1944857599.91,1.0399,15.3285,4.0536,23.7131,2.1411,0.1709,11377105929.28,7273134274.85,0.9927536231884058,,0.8985507246376812,0.8985507246376812,0.44202898550724634,5.0,,5.0,3.0,5.0,18.0
688692.SH,达梦数据,SW1计算机,20260331,3.9922,,96.564,9.3214,13.3475,-125646738.78,-30.5966,-0.8496,147897853.83,410656134.83,1.34,34.317,3.4317,36.015,13.3095,0.0953,4309758286.23,3908026733.21,0.9574468085106383,,0.9940119760479041,0.5419161676646707,0.9011976047904191,5.0,,5.0,5.0,3.0,18.0
603931.SH,格林达,SW1电子,20260331,1.4853,,32.9177,8.2342,11.848,30924165.12,20.8915,1.055,29310889.31,148023065.0,0.15,10.0,1.3472,19.8016,10.821,0.068,2175768395.05,1996611065.85,0.6276150627615062,,0.7217573221757322,0.8347280334728033,0.9414225941422594,4.0,,4.0,5.0,5.0,18.0
688718.SH,唯赛勃,SW1基础化工,20260331,1.2413,,35.4883,10.1667,3.887,14866015.51,16.3676,1.5896,9352264.04,90825644.64,0.06,4.643,1.0399,10.2969,2.6526,0.101,899353601.62,807919391.07,0.5306372549019608,,0.9044117647058824,0.821078431372549,0.9166666666666666,3.0,,5.0,5.0,5.0,18.0
688113.SH,联测科技,SW1机械设备,20260331,2.8397,,36.2619,29.9415,2.4516,23754225.95,19.4653,0.861,27589048.49,122033958.07,0.44,15.6977,1.8615,22.6077,1.4742,0.0823,1482076148.46,1038320475.87,0.8490566037735849,,0.7575187969924813,0.8778195488721805,0.6597744360902256,5.0,,4.0,4.0,5.0,18.0
300674.SZ,宇信科技,SW1计算机,20260331,0.9925,13.94,33.5045,26.6445,2.9071,-271958377.64,-54.1296,-6.4474,42180853.92,502420359.56,0.07,6.5718,0.6636,8.3955,2.2296,0.079,6356481726.71,4662828012.68,0.78419452887538,0.6770833333333334,0.4880239520958084,0.4101796407185629,0.6047904191616766,4.0,4.0,3.0,4.0,3.0,18.0
300192.SZ,科德教育,SW1社会服务,20260331,2.4829,-14.66,33.7157,26.4948,2.506,30677427.13,17.3286,1.2547,24450460.19,177033953.83,0.0744,3.034,1.8057,13.8112,2.2794,0.1307,1354064284.18,995307638.45,0.8481012658227848,0.45652173913043476,0.5555555555555556,0.7160493827160493,0.5925925925925926,5.0,3.0,3.0,3.0,4.0,18.0
301138.SZ,华研精机,SW1机械设备,20260331,0.9115,-2.83,37.0307,34.4169,2.4465,24141509.48,19.1505,2.3302,10360069.89,126061803.08,0.087,9.5867,0.5857,8.2182,1.5291,0.0713,1768931571.55,1160119396.88,0.4962264150943396,0.5058365758754864,0.7763157894736842,0.8759398496240601,0.5770676691729324,3.0,3.0,4.0,3.0,5.0,18.0
300187.SZ,永清环保,SW1环保,20260331,3.9164,14.11,32.8112,67.0097,0.9031,39895989.58,19.2066,0.8963,44510820.09,207720297.45,0.0689,1.7942,1.2507,21.4282,0.8732,0.0584,3558803985.97,1174058673.3,0.9465648854961832,0.6268656716417911,0.6390977443609023,0.7894736842105263,0.18045112781954886,5.0,4.0,4.0,1.0,4.0,18.0
300679.SZ,电连技术,SW1电子,20260331,1.7466,-54.32,28.3032,30.6978,2.26,243458730.05,20.4271,2.7292,89203528.74,1191843120.73,0.2051,11.7781,1.1919,7.4845,1.7625,0.1592,7484267593.25,5186759853.13,0.6799163179916318,0.25365853658536586,0.6108786610878661,0.8284518828451883,0.5732217573221757,4.0,2.0,4.0,3.0,5.0,18.0
301206.SZ,三元生物,SW1基础化工,20260331,0.6136,-13.01,16.6642,4.241,10.5601,62321448.27,27.7254,2.3886,26091444.3,224781048.39,0.13,21.0802,0.5858,11.6075,9.4315,0.0505,4453951503.15,4265058563.96,0.30637254901960786,0.4797979797979798,0.4583333333333333,0.9387254901960784,0.9950980392156863,2.0,3.0,3.0,5.0,5.0,18.0
603369.SH,今世缘,SW1食品饮料,20260331,8.0262,,74.4003,34.7358,1.7955,2113832763.27,48.9014,1.5263,1384928951.0,4322641542.79,1.1108,14.3949,5.0361,32.0389,1.0111,0.1572,27499823858.22,17947543964.46,0.926829268292683,,0.9349593495934959,0.9512195121951219,0.4796747967479674,5.0,,5.0,3.0,5.0,18.0
688668.SH,鼎通科技,SW1通信,20260331,3.9806,,32.3924,24.4736,2.6256,89931069.0,19.6613,1.1175,80472390.47,457401910.07,0.58,14.7716,2.9345,17.5934,1.8093,0.1668,2742289326.41,2071152672.33,0.9098360655737705,,0.6967213114754098,0.8934426229508197,0.7131147540983607,5.0,,4.0,4.0,5.0,18.0
600598.SH,北大荒,SW1农林牧渔,20260331,7.0054,,64.2689,45.4312,1.5697,5573674922.78,532.4139,9.6327,578619905.38,1046868776.45,0.327,4.8269,3.7699,55.2715,1.4007,0.0682,15348319054.48,8375400534.44,0.9320388349514563,,1.0,1.0,0.5961538461538461,5.0,,5.0,3.0,5.0,18.0
002014.SZ,永新股份,SW1轻工制造,20260331,3.5984,-6.18,20.8621,37.9332,2.1666,48717853.07,5.1836,0.5298,91956750.86,939840283.94,0.15,4.1915,2.1832,9.7843,1.8153,0.2231,4212108344.31,2614322303.07,0.9235668789808917,0.569620253164557,0.5126582278481012,0.6392405063291139,0.5063291139240507,5.0,3.0,3.0,3.0,4.0,18.0
688281.SH,华秦科技,SW1国防军工,20260331,1.6653,,43.4,25.8673,4.5626,47093022.35,15.7479,0.7363,63959647.85,299042995.78,0.29,17.5344,0.9484,21.3881,4.209,0.0443,6743750120.24,4999325116.76,0.8260869565217391,,0.7971014492753623,0.8115942028985508,0.6231884057971014,5.0,,4.0,4.0,5.0,18.0
603607.SH,京华激光,SW1轻工制造,20260331,2.5291,,29.723,25.3126,2.649,38925726.52,19.9166,1.4947,26043070.97,195443658.42,0.15,5.9919,1.8194,13.3251,2.2268,0.1365,1431399263.92,1069074773.38,0.821656050955414,,0.7658227848101266,0.9177215189873418,0.7468354430379747,5.0,,4.0,4.0,5.0,18.0
002281.SZ,光迅科技,SW1通信,20260331,2.3491,42.02,26.8326,43.1308,1.9662,195572556.55,7.0518,0.8413,232478183.87,2773352847.92,0.3,12.8185,1.2729,8.3826,0.9397,0.1518,18264265610.66,10386735054.4,0.7950819672131147,0.7846153846153846,0.5737704918032787,0.7622950819672131,0.4180327868852459,4.0,4.0,3.0,3.0,4.0,18.0
600026.SH,中远海能,SW1交通运输,20260331,4.5938,,42.6583,45.5505,1.4458,3765683310.33,51.5606,1.6405,2295425856.68,7303414755.4,0.3977,8.8221,2.4302,31.4295,1.3642,0.0773,94453170507.01,51429264042.48,0.9444444444444444,,0.8650793650793651,0.8809523809523809,0.46031746031746035,5.0,,5.0,3.0,5.0,18.0
002116.SZ,中国海诚,SW1建筑装饰,20260331,1.4741,1.54,16.0278,52.4516,1.7108,-268890029.89,-28.0502,-6.5314,41168978.75,958603762.13,0.09,6.0447,0.6952,4.2947,1.7093,0.1619,5921534935.51,2815595796.53,0.7748344370860927,0.6805555555555556,0.5833333333333334,0.47435897435897434,0.6025641025641026,4.0,4.0,3.0,4.0,3.0,18.0
002756.SZ,永兴材料,SW1有色金属,20260331,3.7806,-39.03,30.8687,11.4547,6.662,296456097.95,12.2038,0.5889,503405633.65,2429211075.62,0.92,24.4728,3.332,20.723,6.0679,0.1608,15108082949.08,13377502397.45,0.5971223021582733,0.30303030303030304,0.7553956834532374,0.7122302158273381,0.9640287769784173,3.0,2.0,4.0,5.0,4.0,18.0
002019.SZ,亿帆医药,SW1医药生物,20260331,1.205,15.4,45.8312,31.7962,1.3372,284838217.74,22.6871,2.976,95712723.84,1255507032.81,0.0878,7.3132,0.7451,7.6234,0.9319,0.0977,12845264617.76,8760961164.39,0.4707112970711297,0.7188940092165899,0.4435146443514644,0.8138075313807531,0.40918580375782876,3.0,4.0,3.0,3.0,5.0,18.0
002402.SZ,和而泰,SW1电子,20260331,2.4977,113.87,20.4829,48.7095,1.6135,-33673258.73,-1.1963,-0.1757,191646100.5,2814675314.0,0.1851,7.4598,1.2807,6.8088,1.1294,0.1881,14964479620.31,7675349972.05,0.8158995815899581,0.9170731707317074,0.40376569037656906,0.4372384937238494,0.299163179916318,5.0,5.0,3.0,2.0,3.0,18.0
003022.SZ,联泓新科,SW1电力设备,20260331,1.9261,19.46,23.3034,68.2295,0.6769,221732548.16,9.8735,1.2061,183849412.06,2245731268.38,0.11,5.6824,0.7026,8.1866,0.5274,0.0858,26168177150.73,8313767407.65,0.7182320441988951,0.6685714285714286,0.6493150684931507,0.8136986301369863,0.19452054794520546,4.0,4.0,4.0,1.0,5.0,18.0
300561.SZ,汇金科技,SW1计算机,20260331,-0.4879,-19.19,40.4892,10.2424,3.1282,-8844072.67,-47.8119,2.1935,-4031933.64,18497632.82,-0.0086,1.7685,-0.6135,-21.797,2.6303,0.0281,657164813.74,589855639.0,0.5075987841945289,0.46875,0.6287425149700598,0.44610778443113774,0.8862275449101796,3.0,3.0,4.0,5.0,3.0,18.0
605080.SH,浙江自然,SW1轻工制造,20260331,3.2025,,34.2267,15.7495,4.083,-3898752.05,-1.0338,-0.0537,72547394.88,377133346.89,0.51,16.0802,2.6754,19.2365,3.3701,0.1391,2711679331.2,2284603598.58,0.8789808917197452,,0.8607594936708861,0.4936708860759494,0.9113924050632911,5.0,,5.0,5.0,3.0,18.0
605020.SH,永和股份,SW1基础化工,20260331,3.0863,,27.2128,31.5164,1.2313,207201945.45,15.6517,1.1454,180894310.77,1323831692.88,0.35,11.6148,2.0863,13.6644,0.8212,0.1527,8670473168.72,5937856282.96,0.875,,0.7720588235294118,0.8137254901960784,0.6102941176470589,5.0,,4.0,4.0,5.0,18.0
600809.SH,山西汾酒,SW1食品饮料,20260331,12.7163,,75.0468,29.2569,2.8672,8253609929.89,55.3071,1.5272,5404494317.94,14923228703.48,4.41,36.9052,8.3941,36.2153,2.1373,0.2318,64384066373.33,45547310509.76,0.983739837398374,,0.943089430894309,0.975609756097561,0.5691056910569106,5.0,,5.0,3.0,5.0,18.0
002591.SZ,恒大高新,SW1基础化工,20260331,0.9767,130.56,10.2721,37.4274,1.6554,29943003.66,16.5116,4.9285,6075446.82,181345448.91,0.0207,2.1309,0.5905,3.3502,1.052,0.1763,1028786342.88,643738151.8,0.45588235294117646,0.9090909090909091,0.21323529411764705,0.8259803921568627,0.4950980392156863,3.0,5.0,2.0,3.0,5.0,18.0
603275.SH,众辰科技,SW1机械设备,20260331,1.5142,,38.6482,12.1797,7.4057,4940168.71,2.5968,0.1098,45009227.03,190244033.22,0.3,20.2822,1.2996,23.6587,6.8485,0.0549,3463223194.57,3041411621.95,0.6547169811320754,,0.8026315789473685,0.6522556390977443,0.943609022556391,4.0,,5.0,5.0,4.0,18.0
002917.SZ,金奥博,SW1基础化工,20260331,2.2195,39.87,38.2209,35.2836,2.0782,-15779853.82,-4.3511,-0.3796,41564728.11,362661878.5,0.1121,5.0298,1.3274,11.461,1.7781,0.1158,3131265293.13,2026440825.13,0.7745098039215687,0.797979797979798,0.9313725490196079,0.35049019607843135,0.5343137254901961,4.0,4.0,5.0,3.0,2.0,18.0
688171.SH,纬德信息,SW1计算机,20260331,-0.018,,60.4862,7.8765,8.445,12265514.39,45.4487,2.6979,4546308.1,26987605.33,-0.0018,9.8667,0.4615,16.8459,8.1274,0.0274,985116395.75,907523578.25,0.5653495440729484,,0.8562874251497006,0.9580838323353293,0.9281437125748503,3.0,,5.0,5.0,5.0,18.0
600176.SH,中国巨石,SW1建筑材料,20260331,3.9985,,39.6378,38.9335,1.1772,221173113.3,4.1873,0.1683,1314322290.49,5281938122.05,0.3193,8.0655,2.3768,24.8833,0.8994,0.0955,55297026471.34,33767957803.88,0.9571428571428572,,0.9722222222222222,0.7777777777777778,0.625,5.0,,5.0,4.0,4.0,18.0
688116.SH,天奈科技,SW1电力设备,20260331,1.4762,,35.8455,33.8614,3.9807,43826235.17,13.9025,0.7792,56242656.02,315240195.45,0.15,10.2756,0.9651,17.8412,3.6569,0.0541,5827594717.09,3854291133.05,0.6132596685082873,,0.8931506849315068,0.8547945205479452,0.7589041095890411,4.0,,5.0,4.0,5.0,18.0
301309.SZ,万得凯,SW1机械设备,20260331,1.9619,-24.19,25.9342,9.8225,7.5944,2298675.77,1.0091,0.0705,32599272.39,227795638.19,0.32,16.6649,1.7438,14.3108,4.6074,0.1219,1869455431.11,1685828650.72,0.7339622641509433,0.38910505836575876,0.45864661654135336,0.6221804511278195,0.9661654135338346,4.0,2.0,3.0,5.0,4.0,18.0
688665.SH,四方光电,SW1机械设备,20260331,2.888,,43.5331,30.3434,2.43,10168414.62,4.5335,0.3019,33682167.86,224295090.46,0.34,11.7178,1.9168,15.0169,1.7258,0.1276,1757175042.9,1223988044.45,0.8528301886792453,,0.881578947368421,0.6879699248120301,0.6522556390977443,5.0,,5.0,4.0,4.0,18.0
300046.SZ,台基股份,SW1电子,20260331,1.1945,119.6,24.4268,9.772,9.3929,-6258137.07,-6.8432,-0.4853,12894751.36,91450170.08,0.0577,4.8595,0.9988,14.1003,8.1354,0.0708,1291032351.29,1164873253.64,0.5523012552301255,0.9365853658536586,0.5062761506276151,0.3305439330543933,0.9142259414225942,3.0,5.0,3.0,5.0,2.0,18.0
603790.SH,雅运股份,SW1基础化工,20260331,2.8459,,33.8037,24.5124,2.353,24507118.2,8.9199,0.6567,37316859.35,274745375.83,0.19,6.819,2.0675,13.5823,1.2174,0.1522,1804936984.46,1362504503.1,0.8529411764705882,,0.8823529411764706,0.7156862745098039,0.75,5.0,,5.0,4.0,4.0,18.0
