stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity
688132.SH,邦彦技术,,20250930,-5.0285,-29.18,67.5798,18.4344,3.947,-122496512.78,-76.2776,1.6953,-72255948.15,160593075.63,-0.47,9.06,-4.2732,-44.9932,3.5243,0.095,1690900350.33,1379193579.81
688529.SH,豪森智能,SW1机械设备,20250930,-13.6339,-208.96,14.646,74.9063,1.2073,125560867.85,12.8157,-0.4799,-261629099.8,979740172.33,-1.54,10.535,-3.721,-26.7039,0.4227,0.1393,7031128893.47,1764371118.81
600037.SH,歌华有线,SW1传媒,20250930,0.0135,-59.68,7.4724,19.5052,4.3663,-26447531.95,-1.9006,-15.4065,1716652.2,1391503279.17,0.0012,9.1068,0.0109,0.1234,4.187,0.0884,15745942805.29,12674670615.27
600458.SH,时代新材,SW1化工,20250930,6.1975,32.9,15.353,68.2474,1.221,312506830.21,2.0904,0.6683,467614903.41,14949399737.51,0.5,8.2993,1.742,3.128,0.9446,0.5569,26843610083.91,8523539558.83
688057.SH,金达莱,SW1机械设备,20250930,2.3935,-24.31,61.1391,10.197,9.4782,137423807.36,58.3125,1.8475,74383993.1,235667815.24,0.2734,11.4291,2.0952,31.5631,9.3335,0.0664,3550241104.48,3188222414.65
605499.SH,东鹏饮料,,20250930,45.6247,63.08,45.1688,63.2415,0.8417,3132633683.92,18.598,0.8332,3759812719.14,16843967895.35,7.2324,16.9199,15.703,22.3214,0.8041,0.7035,23943346755.83,8801214820.64
600975.SH,新五丰,SW1农林牧渔,20250930,-0.4372,-103.79,8.0637,73.2231,1.3448,811431761.1,15.0538,-52.2932,-15516963.77,5390194486.14,-0.01,2.3931,-0.13,-0.2879,0.4985,0.4516,11936133400.03,3196131134.45
603353.SH,和顺石油,SW1化工,20250930,1.3172,-44.01,7.6447,15.272,3.2767,429161916.97,20.1819,19.786,21690182.52,2126473788.9,0.13,9.5941,1.111,1.02,2.2223,1.0893,1952226649.38,1654082263.33
688023.SH,安恒信息,SW1计算机,20250930,-8.6285,-44.82,57.0559,46.2442,1.2086,-325801260.97,-27.0485,1.5439,-211018772.41,1204508246.09,-2.02,22.2401,-4.9635,-17.5191,1.054,0.2833,4251447776.33,2285400886.15
603327.SH,福蓉科技,SW1电子,20250930,3.9088,-42.65,11.2367,42.9117,1.7447,-201417237.27,-10.5466,-2.4706,81525192.23,1909783705.48,0.0817,2.0054,2.29,4.2688,1.2202,0.5365,3560038334.72,2032364600.2
600901.SH,江苏金租,SW1非银金融,20250930,9.954,10.65,,84.2836,,-4281390732.58,-92.3084,-1.7494,2447302449.52,4638137183.31,0.42,4.32,1.5106,52.7648,,0.0286,162011133578.39,25462372678.96
605507.SH,国邦医药,,20250930,8.2143,27.97,26.902,21.7792,3.2026,405510368.7,9.0721,0.6072,667887425.77,4469884398.26,1.21,14.8019,6.3131,14.9419,2.2988,0.4225,10579382838.97,8275275364.59
688155.SH,先惠技术,SW1机械设备,20250930,10.0769,148.26,28.0816,54.5515,1.3359,59494234.6,3.0717,0.1975,301178808.32,1936832839.86,1.64,16.8759,5.794,15.5501,0.6994,0.3726,5198083802.45,2362453106.68
600877.SH,电科芯片,SW1汽车,20250930,0.4027,-70.67,33.2942,16.4439,5.4857,33056851.79,5.1297,3.3284,9931659.2,644424537.51,0.008,2.0869,0.3358,1.5412,4.3122,0.2179,2957377564.69,2471069114.26
605168.SH,三人行,SW1传媒,20250930,5.3847,-76.67,17.177,35.2424,2.2048,507911078.45,19.7709,3.5115,144643542.42,2568983479.44,0.69,12.7037,3.4926,5.6304,2.1423,0.6203,4141370318.0,2681853517.8
600803.SH,新奥股份,SW1公用事业,20250930,14.5164,-20.64,14.0059,54.8431,0.7605,6551460000.0,6.8321,0.9283,7057270000.0,95892620000.0,1.11,7.6626,5.1648,7.3596,0.7087,0.7018,136642970000.0,61703680000.0
603225.SH,新凤鸣,SW1化工,20250930,4.9442,1.31,5.9087,70.289,0.6536,1329931423.26,2.5803,1.5296,869436869.67,51542169127.49,0.58,11.4918,1.4494,1.6868,0.4386,0.8593,59984762566.26,17822072482.02
688121.SH,卓然股份,,20250930,2.3148,-25.79,15.2072,66.8792,1.1012,-305202437.47,-19.5031,-1.8725,162988802.62,1564890944.75,-0.14,11.14,1.9098,10.4153,0.9889,0.1834,8534470130.37,2826688042.03
605180.SH,华生科技,,20250930,2.1456,77.91,25.3939,7.0957,7.1778,24659765.45,9.9426,1.0065,24499702.19,248021195.51,0.14,6.7641,1.9911,9.8781,5.9034,0.2016,1230449888.07,1143140938.34
600135.SH,乐凯胶片,SW1轻工制造,20250930,-3.5586,36.94,12.5846,12.716,6.107,-91268864.31,-9.5088,1.1201,-81479627.97,959831965.2,-0.1561,4.3108,-2.5214,-8.4889,5.0812,0.297,3231541602.75,2820619537.59
603021.SH,ST华鹏,SW1轻工制造,20250930,-1357.2458,-50.05,9.9708,103.5812,0.1941,24170793.96,8.9232,-0.2504,-96525312.21,270875163.48,-0.3,-0.128,-6.2604,-35.6346,0.1121,0.1757,1541835831.81,-55216193.83
600141.SH,兴发集团,SW1化工,20250930,6.084,14.92,16.7771,52.9814,0.6571,642779082.73,2.7029,0.4383,1466682669.99,23780686989.18,1.19,19.7118,2.8347,6.1675,0.3912,0.4596,51740552310.8,24327659461.54
688325.SH,赛微微电,,20250930,3.6136,31.9,53.9617,7.7365,13.0391,-12035978.26,-3.4987,-0.1941,62000827.98,344012238.72,0.7449,19.9624,3.3267,18.0229,11.7869,0.1846,1863725318.56,1719537459.87
601136.SH,首创证券,,20250930,5.9601,40.51,,74.1376,,-1041217545.7,-51.6619,-1.2958,803502242.23,2015444286.65,0.29,5.026,1.5109,39.8673,,0.0379,53179690905.47,13753562937.13
605318.SH,法狮龙,SW1建筑材料,20250930,-0.2163,-325.69,21.3547,26.2308,2.0584,6819522.64,1.8164,-4.7332,-1440773.8,375447575.56,-0.0115,5.1404,-0.1645,-0.3837,1.7813,0.4285,876104722.68,646295123.76
603055.SH,台华新材,SW1纺织服装,20250930,8.2051,61.66,20.9349,54.7052,1.2247,585425496.32,12.4477,1.367,428263855.76,4703065597.09,0.47,5.7816,3.6785,9.1061,0.624,0.404,11642456841.2,5273423563.2
688351.SH,微电生理,,20250930,2.3731,815.36,59.0929,8.7292,11.3105,36818492.29,10.9448,0.8783,41920558.14,336400837.87,0.0891,3.8065,2.1359,12.4615,10.1659,0.1714,1962639223.64,1791315940.48
600345.SH,长江通信,SW1通信,20250930,0.4717,-17.51,25.3307,23.358,2.0332,-235656537.66,-57.0943,-14.1655,16635939.22,412749698.54,0.05,10.6813,0.3621,4.0305,1.6892,0.0899,4593675095.36,3520686600.63
601800.SH,中国交建,SW1建筑装饰,20250930,4.2446,0.37,11.0402,76.2005,0.9206,-65790413885.0,-12.8018,-3.613,18209485727.0,513915419913.0,0.79,18.0371,0.8928,3.5433,0.8004,0.252,2039673083990.0,485431014850.0
600331.SH,宏达股份,SW1有色金属,20250930,-2.6146,-137.7,4.007,14.5479,4.9358,-487689241.11,-17.2845,10.4438,-46696444.53,2821537412.25,-0.0209,1.2046,-1.254,-1.655,3.961,0.7577,3723939959.42,3182185279.09
603861.SH,白云电器,SW1电气设备,20250930,3.9742,75.09,19.3357,60.6069,1.1998,-601100485.17,-17.3091,-3.6538,164515138.62,3472744132.94,0.29,7.3705,1.5437,4.7373,0.741,0.3259,10656870952.88,4198072408.33
603917.SH,合力科技,SW1汽车,20250930,1.4657,-125.74,20.0753,18.8675,5.0048,66265233.28,13.303,2.688,24651902.37,498120706.74,0.1209,8.2391,1.1909,4.949,3.6899,0.2406,2070008500.16,1679449645.6
605286.SH,同力天启,SW1机械设备,20250930,9.4091,45.56,31.48,51.3137,1.8655,19771731.57,1.0122,0.0589,335427174.69,1953373201.12,1.15,12.6384,6.3225,17.1717,1.5002,0.3682,5305269621.92,2582941461.49
600233.SH,圆通速递,SW1交通运输,20250930,8.8457,6.33,8.871,34.4822,1.0301,4671171794.11,8.6255,1.6438,2841613735.34,54155501821.34,0.836,9.7493,5.4996,5.2471,1.0084,1.0481,51669633055.97,33852802818.0
600628.SH,新世界,SW1商业贸易,20250930,1.5248,119.3,42.7043,25.0446,1.6768,92977844.61,11.7476,1.4464,64280826.93,791459183.99,0.1,6.5659,1.1342,8.1218,1.5623,0.1397,5667256799.5,4247915428.48
603815.SH,交建股份,SW1建筑装饰,20250930,5.7487,-25.96,11.0229,74.804,1.0912,-294935854.67,-9.7637,-2.0375,144754080.52,3020727016.95,0.22,3.9057,1.4452,4.792,1.0719,0.3016,10016472646.66,2523750782.69
688227.SH,品高股份,,20250930,-2.5044,497.68,28.1322,34.6493,1.8454,-54239943.16,-24.3479,1.4193,-38216313.59,222770715.31,-0.29,11.4525,-1.9356,-17.155,1.248,0.1128,1974346210.29,1290249713.65
603889.SH,新澳股份,SW1纺织服装,20250930,10.7824,5.05,20.2361,39.9824,2.0343,243851082.33,6.2615,0.6004,406125848.37,3894477767.08,0.52,4.925,6.1772,10.4282,0.9752,0.5924,6574555563.03,3945890032.45
603123.SH,翠微股份,SW1商业贸易,20250930,-15.6862,18.39,19.6207,71.7991,0.9073,-67253117.38,-3.9328,0.2131,-315546109.61,1710070449.68,-0.412,2.2886,-4.8706,-18.4522,0.8701,0.264,6478537418.18,1827008823.36
603538.SH,美诺华,SW1医药生物,20250930,4.2563,369.96,33.0053,49.0513,1.2827,31925429.36,2.8587,0.3157,101141381.38,1116793584.58,0.43,10.1859,2.1301,9.0564,0.7165,0.2352,4748162999.72,2419126043.49
688648.SH,中邮科技,,20250930,35.4966,-306.52,6.684,31.2306,2.5555,-105582993.67,-13.003,-0.157,672485205.66,811989934.63,4.94,16.3995,20.7352,82.8194,2.0308,0.2504,3243198640.21,2230328472.86
688253.SH,英诺特,,20250930,6.5176,41.92,78.3165,5.7638,16.5341,85673759.89,25.9306,0.6531,131187757.06,330395796.66,0.96,14.8355,6.0833,39.7062,16.1581,0.1532,2156527374.03,2032230010.91
688709.SH,成都华微,,20250930,2.2027,,71.3121,23.6775,5.1232,-382150371.25,-73.8237,-5.5548,68795914.06,517652937.61,0.1,4.5143,1.8102,13.29,3.8592,0.1362,3800546881.0,2900670747.93
688312.SH,燕麦科技,SW1机械设备,20250930,6.6443,39.83,50.3823,18.2058,4.1403,100951398.98,22.3464,1.1017,91631767.62,451756259.45,0.66,10.1406,5.1009,20.2835,3.6696,0.2515,1796380244.06,1469335524.4
601101.SH,昊华能源,SW1采掘,20250930,4.6087,-7.87,32.5345,46.3591,1.075,1702821218.32,27.0003,2.4511,694710306.6,6306686164.59,0.38,8.3899,2.442,11.0155,1.033,0.2217,28448902854.72,15260260060.33
600769.SH,祥龙电业,SW1建筑装饰,20250930,15.4255,5.38,29.623,69.2394,1.1091,55273532.36,89.4901,3.2117,17210210.51,61764970.68,0.0459,0.3205,4.4052,27.864,1.1062,0.1581,390677629.22,120174709.26
688366.SH,昊海生科,SW1医药生物,20250930,5.4445,-8.74,70.3878,17.3314,3.7698,377020887.47,19.8528,1.2803,294471389.03,1899085771.17,1.31,24.1454,4.137,15.506,3.2366,0.2668,7118072329.69,5884407798.82
603062.SH,麦加芯彩,,20250930,8.0643,26.3,23.8224,31.0802,2.7688,117535232.68,8.7146,0.7106,165396797.32,1348709920.73,1.56,18.9037,5.5834,12.2633,2.5977,0.4553,2962275831.37,2041594543.07
603016.SH,新宏泰,SW1电气设备,20250930,5.7204,-1.19,28.1459,18.7201,4.559,48810223.81,10.4909,0.9738,50126007.61,465262659.36,0.32,5.5661,4.7625,10.7737,3.9317,0.442,1052524807.57,855491602.53
603856.SH,东宏股份,SW1建筑材料,20250930,6.8918,1.47,19.8902,25.5357,3.547,99246795.68,5.8394,0.5721,173474656.24,1699591935.87,0.65,9.587,4.7669,10.2068,2.8976,0.467,3639153161.77,2709871384.86
603920.SH,世运电路,SW1电子,20250930,9.5104,36.63,22.7923,30.4826,2.5052,787371829.01,19.3079,1.3003,605509577.06,4077983768.37,0.87,9.264,6.1291,14.8483,2.2807,0.4128,9879314137.79,6867845339.84
600372.SH,中航机载,SW1国防军工,20250930,2.612,-44.46,27.9411,50.6278,1.591,-1376950060.23,-8.2089,-1.1852,1161809341.8,16773854780.56,0.2045,7.92,1.429,6.9263,1.1381,0.2063,81299944910.48,40139581071.03
603188.SH,亚邦股份,SW1化工,20250930,2.7256,-56.08,13.0549,55.4842,0.9237,-90061082.78,-15.737,-4.6657,19302764.77,572289560.75,0.0362,1.3457,1.2133,3.3729,0.5809,0.3597,1590888119.92,708197259.15
603822.SH,ST嘉澳,SW1化工,20250930,-4.7837,7039.24,9.1544,81.061,0.8037,107072053.21,3.5633,1.7979,59554495.16,3004848264.76,-0.3302,5.8147,0.8504,1.9819,0.4187,0.4291,7002706467.56,1326245942.09
605259.SH,绿田机械,,20250930,11.4765,3.44,21.0018,28.1289,2.7025,145673825.3,7.763,0.7271,200342520.53,1876521196.04,1.16,10.4033,8.0245,10.6763,1.9017,0.7516,2496650174.62,1794368907.38
600298.SH,安琪酵母,SW1农林牧渔,20250930,9.9661,2.94,25.5393,48.8541,1.1791,2218132355.03,18.8193,1.9269,1151136216.92,11786451197.65,1.3,13.3355,4.7326,9.7666,0.6767,0.4846,24323520857.41,12440490036.54
688697.SH,纽威数控,,20250930,11.8383,2.36,20.6742,59.919,1.3562,59446585.6,2.8718,0.2882,206278616.92,2070001952.41,0.451,3.8216,4.7305,9.9651,0.8928,0.4747,4360571261.63,1747761656.38
600683.SH,京投发展,SW1房地产,20250930,-6.7958,37.41,-5.7936,91.1294,2.514,259093511.76,46.6998,-0.5152,-502889788.44,554805904.47,-0.74,-0.1746,-0.833,-90.6425,0.2567,0.0092,60371533224.34,5355287085.5
601003.SH,柳钢股份,SW1钢铁,20250930,7.5805,-53.85,6.1637,65.3624,0.6156,3629454314.42,7.1449,2.7453,1322058360.68,50797675885.79,0.26,3.5215,2.0748,2.6026,0.3503,0.7972,63721077966.58,22071457963.59
688210.SH,统联精密,,20250930,0.4451,32.01,34.0175,44.2461,2.0509,130643426.87,20.3609,6.4298,20318338.41,641637879.5,0.04,8.1114,0.8455,3.1666,1.7116,0.267,2403032864.21,1339783572.57
601077.SH,渝农商行,SW1银行,20250930,7.9429,5.97,,91.5645,,18967987000.0,87.5808,1.7362,10924917000.0,21657690000.0,0.92,11.58,0.6598,50.4436,,0.0131,1655810228000.0,139676225000.0
603160.SH,汇顶科技,SW1电子,20250930,7.4971,265.77,42.8628,14.8618,5.5463,727611496.6,20.6659,1.0754,676610806.43,3520825700.94,1.48,20.0795,6.1752,19.2174,5.0266,0.3213,10956943816.84,9328542538.95
603797.SH,联泰环保,SW1公用事业,20250930,3.4919,-19.56,60.9108,65.3428,1.3988,258892640.49,34.24,2.1422,120854480.89,756111084.38,0.2,5.6246,1.2119,15.9837,1.3928,0.0758,9972422402.92,3456164947.02
688088.SH,虹软科技,SW1计算机,20250930,5.2679,100.19,88.157,12.0534,6.4305,150419928.92,23.9695,1.0615,141702334.73,627546742.03,0.35,6.6373,4.6802,22.5804,6.4031,0.2073,3027723423.02,2662778478.08
688060.SH,云涌科技,SW1计算机,20250930,-1.0614,354.78,32.9711,8.4418,9.4886,20358589.66,10.7594,-1.7501,-11632585.64,189217501.74,-0.1607,14.9627,-1.1752,-6.1477,6.7007,0.1912,989809707.1,906251732.31
603310.SH,巍华新材,,20250930,2.7378,,28.0978,12.3079,7.9986,17700998.68,2.682,0.1837,96333840.82,659995166.09,0.31,11.4847,2.0677,14.5961,7.1364,0.1417,4658970930.42,4085549103.58
600000.SH,浦发银行,SW1银行,20250930,4.9494,22.46,,91.4999,,165476000000.0,125.0953,4.2245,39171000000.0,132280000000.0,1.28,22.4,0.396,29.6122,,0.0134,9892214000000.0,840844000000.0
601668.SH,中国建筑,SW1建筑装饰,20250930,8.0099,-14.69,8.7201,76.0663,1.3016,-69478983000.0,-4.4589,-1.4081,49341554000.0,1558219881000.0,0.92,11.67,1.4459,3.1665,0.8698,0.4566,3412521637000.0,816741059000.0
688579.SH,山大地纬,SW1计算机,20250930,2.2898,-21.04,51.2351,15.3025,3.2138,-42789116.32,-13.124,-1.3577,31516880.53,326036157.16,0.0788,3.4478,1.9356,9.6667,2.7778,0.2002,1628312058.55,1379140302.22
600936.SH,北投科技,SW1传媒,20250930,-23.2473,26.47,22.7436,68.6985,1.2965,-478616799.53,-15.2695,2.1244,-225296532.28,3134457181.7,-0.21,0.5842,-3.6074,-7.1877,1.034,0.5019,6245476904.23,1954929011.91
600487.SH,亨通光电,SW1通信,20250930,8.0112,33.39,13.3484,53.6883,1.4695,493324531.24,0.9942,0.1944,2537141988.81,49620509007.93,0.98,12.477,3.5282,5.1131,1.1982,0.69,71911230952.66,33303294567.94
688162.SH,巨一科技,,20250930,2.2029,-110.55,15.9013,71.892,1.315,197931476.91,6.6784,3.844,51490563.62,2963760469.18,0.38,17.4845,0.6026,1.7373,0.6967,0.3468,8545229269.39,2401888975.83
603266.SH,天龙股份,SW1化工,20250930,5.3876,-1.18,23.1467,25.8981,2.8969,107838530.23,11.3815,1.3039,82703612.0,947485699.12,0.42,7.8957,3.9026,8.7287,2.3988,0.4471,2119167643.39,1570343424.8
603609.SH,禾丰股份,SW1农林牧渔,20250930,1.9263,-152.77,5.7847,56.8288,1.1806,-117681845.74,-0.4192,-1.221,96379596.13,28072618362.14,0.15,7.0978,0.517,0.3433,0.5837,1.5058,18642443389.74,8048165916.25
600585.SH,海螺水泥,SW1建筑材料,20250930,3.3329,-28.68,24.2992,20.5885,3.1033,11099688251.0,18.1078,1.7324,6407182054.0,61297773984.0,1.19,35.9261,2.5093,10.4526,2.8113,0.2401,255341524929.0,202770658481.0
688116.SH,天奈科技,SW1化工,20250930,5.8777,-16.87,36.8222,34.4364,4.3611,122277200.38,12.2166,0.6242,195879905.12,1000908994.96,0.55,10.0899,3.3926,19.5702,4.0339,0.1734,5773699505.83,3785445557.36
601399.SH,国机重装,SW1机械设备,20250930,2.9896,5.8,15.3129,55.0816,1.5706,128128444.69,1.2541,0.2698,474974100.86,10216676207.47,0.0605,2.0515,1.3784,4.649,1.3126,0.2965,34457806804.98,15477890037.59
688591.SH,泰凌微,,20250930,5.7979,95.71,50.7236,5.6589,21.2548,179358270.94,23.4039,1.284,139691059.88,766359739.87,0.59,10.2836,5.3232,18.2279,19.8767,0.292,2624200633.84,2475700974.34
600834.SH,申通地铁,SW1交通运输,20250930,2.0776,-23.4,19.6905,13.2744,5.3358,308406856.91,73.5513,7.5897,40634818.79,419308487.51,0.07,3.5915,1.9518,9.6909,5.254,0.2014,2081871943.27,1805515284.44
603212.SH,赛伍技术,SW1电气设备,20250930,-4.4738,-379.61,0.7173,38.9263,1.8602,173456298.72,8.5068,-1.4475,-119830172.37,2039022361.91,-0.27,5.8412,-2.8578,-5.8768,1.5542,0.4863,4193088053.52,2560875838.77
600519.SH,贵州茅台,SW1食品饮料,20250930,26.3688,15.24,91.2934,12.8088,6.6193,38196802155.27,29.1793,0.571,66898804746.17,130903889634.88,51.53,205.2831,21.9529,51.1053,5.1783,0.4296,304738184929.86,265705024872.85
688468.SH,科美诊断,,20250930,2.9427,-13.77,68.0204,20.498,7.4391,71178778.38,27.2902,1.7126,41562776.02,260821861.59,0.1,3.5116,2.3459,15.9353,6.6179,0.1472,1771711225.11,1408545770.09
600176.SH,中国巨石,SW1化工,20250930,8.331,-19.89,32.4226,39.3985,1.1057,2134790213.47,15.3536,0.7986,2673070961.32,13904196236.9,0.6415,7.8967,4.9001,19.2249,0.8208,0.2549,54551089582.32,33058792592.64
603377.SH,ST东时,SW1汽车,20250930,-11.7625,151.72,31.1396,73.522,0.2777,111733476.24,22.4891,-0.8535,-130907630.66,496834326.68,-0.14,1.1326,-3.4357,-26.3483,0.27,0.1304,3810172648.62,1008858033.92
600925.SH,苏能股份,,20250930,1.2013,-37.99,24.3961,55.4831,1.1021,1481548103.97,16.9132,4.112,360302514.53,8759702490.44,0.03,2.235,0.9066,4.1132,1.0578,0.2204,39744025508.48,17692788485.99
603303.SH,得邦照明,SW1电子,20250930,5.9059,-8.83,16.5761,51.5832,1.612,249006570.36,7.579,1.2665,196610530.31,3285462927.86,0.4216,6.53,2.9948,5.9843,1.4743,0.5004,6565132387.16,3178627313.15
688073.SH,毕得医药,,20250930,5.9427,8.28,44.4476,21.8692,4.5564,8732704.38,0.8919,0.0729,119734016.41,979111093.03,1.37,22.0334,4.6717,12.2288,2.7766,0.382,2562961700.0,2002462366.43
688007.SH,光峰科技,SW1电子,20250930,-5.1012,-133.4,28.379,35.7038,2.3071,149615879.59,11.0562,-1.0353,-144513784.05,1353229603.25,-0.3,5.6075,-3.7588,-10.6792,1.8806,0.352,3844641534.07,2471956640.84
603718.SH,海利生物,SW1农林牧渔,20250930,1.314,263.17,74.1057,5.8761,7.6327,36771755.56,24.5567,0.9774,37622336.78,149742032.7,0.031,2.3395,2.0864,25.1248,6.9172,0.083,1803223429.57,1697264760.39
600408.SH,安泰集团,SW1采掘,20250930,-10.8566,-50.69,0.7484,67.5445,0.2582,161100175.78,4.2572,-1.0416,-154658668.33,3784180479.18,-0.15,1.3484,-3.5497,-4.087,0.1175,0.8685,4356969931.22,1414075335.75
688480.SH,赛恩斯,,20250930,6.8276,95.61,33.87,41.5702,1.7134,36940086.14,5.4546,0.4718,78297444.39,677224652.61,0.78,11.4799,4.0361,11.5615,1.3916,0.3491,1939920544.58,1133492291.96
601288.SH,农业银行,SW1银行,20250930,7.057,4.76,,93.4036,,2034128000000.0,369.2533,9.1494,222323000000.0,550876000000.0,0.59,7.8247,0.4619,40.3581,,0.0114,48135429000000.0,3175211000000.0
600067.SH,冠城新材,SW1房地产,20250930,1.4469,60.58,10.4494,59.734,1.3633,1528577354.55,18.1364,10.5823,144446735.45,8428221252.97,0.06,4.0422,0.841,1.7138,0.5905,0.4907,17174745137.11,6915590152.8
688199.SH,久日新材,SW1化工,20250930,0.1062,-46.63,14.9751,35.9857,1.4323,-19948382.46,-1.8182,4.0452,-4931390.65,1097176424.21,0.02,15.9234,-0.1171,-0.4495,1.1113,0.2606,4210550065.51,2695352304.88
688582.SH,芯动联科,,20250930,10.0646,34.33,86.0729,3.1301,47.6948,236787818.91,59.0445,0.9917,238758356.62,401032815.22,0.6,6.0539,9.534,59.5359,44.8572,0.1601,2504291621.53,2425904389.48
600111.SH,北方稀土,SW1有色金属,20250930,6.6556,-39.44,11.567,36.8187,2.7226,2725124766.47,8.9963,1.2934,2107021915.29,30291541849.48,0.4264,6.6071,4.4158,6.9558,1.5709,0.6348,47714995948.73,30146967893.26
603686.SH,福龙马,SW1机械设备,20250930,3.3634,-36.77,21.6321,44.1455,1.9534,152401395.53,4.2347,0.9756,156210469.7,3598839157.89,0.27,8.1662,2.3063,4.3406,1.8551,0.5313,6773096615.89,3783079797.11
688171.SH,纬德信息,,20250930,0.5301,-35.73,50.2278,7.5043,8.9535,-7336932.28,-10.2157,-0.8947,8200020.65,71820507.45,0.05,9.8475,0.8468,11.4174,8.6659,0.0742,968337451.01,895670758.11
603275.SH,众辰科技,,20250930,4.8833,11.6,39.3193,11.1861,8.1166,84047824.3,15.8624,0.6086,138093594.63,529854713.94,0.94,19.6689,4.1574,26.0625,7.5731,0.1595,3321637277.9,2950076680.44
600165.SH,ST宁科,SW1化工,20250930,,11.99,-25.1752,101.8648,0.1592,-236484855.12,-72.2417,0.8396,-281678613.85,327352388.72,-0.366,-0.2616,-12.6537,-86.0475,0.0955,0.1471,2226058133.76,-41512495.08
600853.SH,龙建股份,SW1建筑装饰,20250930,6.7539,3.95,13.3707,81.3774,0.9631,-1369407529.15,-12.7139,-5.2952,258613399.18,10770921589.61,0.25,3.3645,0.7034,2.401,0.9039,0.293,36764113280.98,6846436760.66
605138.SH,盛泰集团,,20250930,1.544,-58.68,16.8807,60.6069,0.8514,501743514.41,20.3332,12.4562,40280494.41,2467606493.84,0.07,4.3379,0.5917,1.6324,0.5317,0.3625,6807013260.25,2681496684.91
600596.SH,新安股份,SW1化工,20250930,0.5737,-65.23,10.7941,37.8565,1.3209,468555713.35,4.005,5.3773,87136369.13,11699293299.83,0.0529,9.2168,0.3982,0.7448,0.9692,0.5346,21884975121.77,13600084773.9
603201.SH,常润股份,,20250930,9.7055,15.91,21.7446,43.2639,1.6133,154842936.92,7.0368,0.91,170159748.79,2200473240.76,0.87,9.1572,5.4112,7.7329,1.2455,0.6998,3144561600.91,1784102146.13
688105.SH,诺唯赞,,20250930,0.1699,-73.07,69.5599,23.2832,3.729,64549397.84,6.7775,17.3959,3710605.95,952404074.47,0.02,9.6636,0.0741,0.3896,3.3396,0.1902,5006396044.02,3840747051.04
600361.SH,创新新材,SW1商业贸易,20250930,6.4642,4.93,3.4164,60.1989,1.2501,-1113944627.27,-1.8972,-1.5892,700925692.6,58715761871.3,0.1743,2.9711,2.4698,1.1938,0.9657,2.0689,28379710932.3,11295424589.7
601595.SH,上海电影,SW1传媒,20250930,8.2741,-16.46,36.6686,31.4371,2.0436,83837402.76,11.602,0.4696,178522665.41,722610467.21,0.31,3.8627,6.3241,24.7052,1.9643,0.256,2822890630.4,1935454490.04
600827.SH,百联股份,SW1商业贸易,20250930,1.4942,-2539.28,24.808,60.638,1.0723,-240606598.92,-1.2627,-0.9116,263944719.74,19054325874.75,0.1654,11.116,0.4808,1.3852,0.9769,0.3471,54896667990.99,21608404582.55
